kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification	dyntaxa_id	dyntaxa_scientific_name	dyntaxa_url
Chromista	Haptophyta	Coccolithophyceae	Zygodiscales	Pontosphaeraceae	Scyphosphaera	apsteinii				Lohmann	Gyldig	Ingen_bistatus	Scyphosphaera apsteinii	Species	Scyphosphaera	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Pontosphaeraceae - Scyphosphaera apsteinii	263325.0	Scyphosphaera apsteinii	https://www.dyntaxa.se/taxon/info/263325
Chromista	Haptophyta	Coccolithophyceae	Zygodiscales	Pontosphaeraceae	Pontosphaera	syracusana				Lohmann	Gyldig	Ingen_bistatus	Pontosphaera syracusana	Species	Pontosphaera	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Pontosphaeraceae - Pontosphaera syracusana	263308.0	Pontosphaera syracusana	https://www.dyntaxa.se/taxon/info/263308
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae						Haeckel, 1894	Gyldig	Ingen_bistatus	Rhabdosphaeraceae	Family	Syracosphaerales	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae	2003117.0	Rhabdosphaeraceae	https://www.dyntaxa.se/taxon/info/2003117
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae						(Lohmann) Lemmerm.	Gyldig	Ingen_bistatus	Syracosphaeraceae	Family	Syracosphaerales	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae	2003116.0	Syracosphaeraceae	https://www.dyntaxa.se/taxon/info/2003116
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Umbellosphaeraceae							Gyldig	Ingen_bistatus	Umbellosphaeraceae	Family	Syracosphaerales	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Umbellosphaeraceae			
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Umbellosphaeraceae	Laminolithus						Gyldig	Ingen_bistatus	Laminolithus	Genus	Umbellosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Umbellosphaeraceae - Laminolithus			
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Umbellosphaeraceae	Sphaerocalyptra						Gyldig	Ingen_bistatus	Sphaerocalyptra	Genus	Umbellosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Umbellosphaeraceae - Sphaerocalyptra			
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Calciopappus					Gaarder & Ramsfjell	Gyldig	Ingen_bistatus	Calciopappus	Genus	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Calciopappus	1010287.0	Calciopappus	https://www.dyntaxa.se/taxon/info/1010287
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Ophiaster					Gran	Gyldig	Ingen_bistatus	Ophiaster	Genus	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Ophiaster	1010286.0	Ophiaster	https://www.dyntaxa.se/taxon/info/1010286
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera					Lohmann	Gyldig	Ingen_bistatus	Syracosphaera	Genus	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera	1016235.0	Syracosphaera	https://www.dyntaxa.se/taxon/info/1016235
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Coronosphaera					Gaarder	Gyldig	Ingen_bistatus	Coronosphaera	Genus	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Coronosphaera	1010292.0	Coronosphaera	https://www.dyntaxa.se/taxon/info/1010292
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Gaarderia					A. Klejine	Gyldig	Ingen_bistatus	Gaarderia	Genus	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Gaarderia	1010285.0	Gaarderia	https://www.dyntaxa.se/taxon/info/1010285
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Gaarderia	corolla				(Lecal) Kleijne, 1993	Gyldig	Ingen_bistatus	Gaarderia corolla	Species	Gaarderia	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Gaarderia corolla	236949.0	Gaarderia corolla	https://www.dyntaxa.se/taxon/info/236949
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Coronosphaera	binodata				(Kamptner) Gaarder	Gyldig	Ingen_bistatus	Coronosphaera binodata	Species	Coronosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Coronosphaera binodata	236958.0	Coronosphaera binodata	https://www.dyntaxa.se/taxon/info/236958
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Coronosphaera	mediterranea				(Lohmann) Gaarder	Gyldig	Ingen_bistatus	Coronosphaera mediterranea	Species	Coronosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Coronosphaera mediterranea	236959.0	Coronosphaera mediterranea	https://www.dyntaxa.se/taxon/info/236959
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	borealis				Okada & McIntyre	Gyldig	Ingen_bistatus	Syracosphaera borealis	Species	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera borealis	263340.0	Syracosphaera borealis	https://www.dyntaxa.se/taxon/info/263340
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	epigrosa				Okada & McIntyre	Gyldig	Ingen_bistatus	Syracosphaera epigrosa	Species	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera epigrosa	263341.0	Syracosphaera epigrosa	https://www.dyntaxa.se/taxon/info/263341
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	molischii				Schiller	Gyldig	Ingen_bistatus	Syracosphaera molischii	Species	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera molischii	263342.0	Syracosphaera molischii	https://www.dyntaxa.se/taxon/info/263342
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	nana				(Kamptner) Okada & McIntyre	Gyldig	Ingen_bistatus	Syracosphaera nana	Species	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera nana	263343.0	Syracosphaera nana	https://www.dyntaxa.se/taxon/info/263343
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	nodosa				Kamptner	Gyldig	Ingen_bistatus	Syracosphaera nodosa	Species	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera nodosa	263344.0	Syracosphaera nodosa	https://www.dyntaxa.se/taxon/info/263344
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	pulchra				Lohmann 1902	Gyldig	Ingen_bistatus	Syracosphaera pulchra	Species	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera pulchra			
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Ophiaster	hydroideus				(Lohmann) Lohmann	Gyldig	Ingen_bistatus	Ophiaster hydroideus	Species	Ophiaster	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Ophiaster hydroideus	236950.0	Ophiaster hydroideus	https://www.dyntaxa.se/taxon/info/236950
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Ophiaster	fragilis				(Lohmann) Martini & Müller 1972	Gyldig	Ingen_bistatus	Ophiaster fragilis	Species	Ophiaster	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Ophiaster fragilis			
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Syracosphaeraceae	Calciopappus	caudatus				Gaarder & Ramsfjell	Gyldig	Ingen_bistatus	Calciopappus caudatus	Species	Calciopappus	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Calciopappus caudatus	236951.0	Calciopappus caudatus	https://www.dyntaxa.se/taxon/info/236951
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Acanthoica					Lohmann	Gyldig	Ingen_bistatus	Acanthoica	Genus	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Acanthoica	1010288.0	Acanthoica	https://www.dyntaxa.se/taxon/info/1010288
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Algirosphaera					Schlauder	Gyldig	Ingen_bistatus	Algirosphaera	Genus	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera	1010291.0	Algirosphaera	https://www.dyntaxa.se/taxon/info/1010291
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Anthosphaera						Gyldig	Ingen_bistatus	Anthosphaera	Genus	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Anthosphaera			
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Cyrtosphaera					A. Kleijne	Gyldig	Ingen_bistatus	Cyrtosphaera	Genus	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Cyrtosphaera	1010289.0	Cyrtosphaera	https://www.dyntaxa.se/taxon/info/1010289
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Rhabdosphaera					Haeckel	Gyldig	Ingen_bistatus	Rhabdosphaera	Genus	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Rhabdosphaera	1016227.0	Rhabdosphaera	https://www.dyntaxa.se/taxon/info/1016227
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Discosphaera					Haeckel	Gyldig	Ingen_bistatus	Discosphaera	Genus	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Discosphaera	1010290.0	Discosphaera	https://www.dyntaxa.se/taxon/info/1010290
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Discosphaera	tubifera				(Murray & Blackman) Ostenfeld, 1900	Gyldig	Ingen_bistatus	Discosphaera tubifera	Species	Discosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Discosphaera tubifera			
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Rhabdosphaera	clavigera				Murray & Blackman	Gyldig	Ingen_bistatus	Rhabdosphaera clavigera	Species	Rhabdosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Rhabdosphaera clavigera	263322.0	Rhabdosphaera clavigera	https://www.dyntaxa.se/taxon/info/263322
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Cyrtosphaera	aculeata				(Kamptner) A. Kleijne	Gyldig	Ingen_bistatus	Cyrtosphaera aculeata	Species	Cyrtosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Cyrtosphaera aculeata	236953.0	Cyrtosphaera aculeata	https://www.dyntaxa.se/taxon/info/236953
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Algirosphaera	oryza				(Schlauder) Gaarder	Gyldig	Ingen_bistatus	Algirosphaera oryza	Species	Algirosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera oryza	236955.0	Algirosphaera oryza	https://www.dyntaxa.se/taxon/info/236955
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Algirosphaera	quadricornu				(Schiller).E. Norris	Gyldig	Ingen_bistatus	Algirosphaera quadricornu	Species	Algirosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera quadricornu	236956.0	Algirosphaera quadricornu	https://www.dyntaxa.se/taxon/info/236956
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Algirosphaera	robusta				(Lohmann) Norris	Gyldig	Ingen_bistatus	Algirosphaera robusta	Species	Algirosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera robusta	236957.0	Algirosphaera robusta	https://www.dyntaxa.se/taxon/info/236957
Chromista	Haptophyta	Coccolithophyceae	Syracosphaerales	Rhabdosphaeraceae	Acanthoica	quattrospina				Lohmann	Gyldig	Ingen_bistatus	Acanthoica quattrospina	Species	Acanthoica	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Acanthoica quattrospina	236952.0	Acanthoica quattrospina	https://www.dyntaxa.se/taxon/info/236952
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae						Deflandre	Gyldig	Ingen_bistatus	Braarudosphaeraceae	Family	Prymnesiales	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae	2003120.0	Braarudosphaeraceae	https://www.dyntaxa.se/taxon/info/2003120
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae						Conrad ex O.C.Schmidt emend. Edvardsen, Eikrem & Medlin	Gyldig	Ingen_bistatus	Prymnesiaceae	Family	Prymnesiales	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae	2003121.0	Prymnesiaceae	https://www.dyntaxa.se/taxon/info/2003121
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Corymbellus					J. C. Green	Gyldig	Ingen_bistatus	Corymbellus	Genus	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Corymbellus	1010301.0	Corymbellus	https://www.dyntaxa.se/taxon/info/1010301
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Imantonia					Reynolds	Gyldig	Ingen_bistatus	Imantonia	Genus	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Imantonia	1010300.0	Imantonia	https://www.dyntaxa.se/taxon/info/1010300
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Platychrysis					Geitler	Gyldig	Ingen_bistatus	Platychrysis	Genus	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Platychrysis	1016221.0	Platychrysis	https://www.dyntaxa.se/taxon/info/1016221
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium					Massart emend. Edvardsen, Eikrem & Probert	Gyldig	Ingen_bistatus	Prymnesium	Genus	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium	1010299.0	Prymnesium	https://www.dyntaxa.se/taxon/info/1010299
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Chrysocampanula						Gyldig	Ingen_bistatus	Chrysocampanula	Genus	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Chrysocampanula			
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Haptolina						Gyldig	Ingen_bistatus	Haptolina	Genus	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Haptolina			
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	annuliferum				Billard	Gyldig	Ingen_bistatus	Prymnesium annuliferum	Species	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium annuliferum	263314.0	Prymnesium annuliferum	https://www.dyntaxa.se/taxon/info/263314
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	calathiferum				Chang & Ryan	Gyldig	Ingen_bistatus	Prymnesium calathiferum	Species	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium calathiferum	263315.0	Prymnesium calathiferum	https://www.dyntaxa.se/taxon/info/263315
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	nemamethecum				Pienaar & Birkhead	Gyldig	Ingen_bistatus	Prymnesium nemamethecum	Species	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium nemamethecum	237006.0	Prymnesium nemamethecum	https://www.dyntaxa.se/taxon/info/237006
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	parvum					Gyldig	Ingen_bistatus	Prymnesium parvum	Species	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium parvum	237007.0	Prymnesium parvum	https://www.dyntaxa.se/taxon/info/237007
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	polylepis				(Manton & Parke) Edvardsen, Eikrem & Probert	Gyldig	Ingen_bistatus	Prymnesium polylepis	Species	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium polylepis			
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	parvum			parvum	Carter emend. Larsen	Gyldig	Ingen_bistatus	Prymnesium parvum f. parvum	Forma	parvum	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium parvum f. parvum	263316.0	Prymnesium parvum f. parvum	https://www.dyntaxa.se/taxon/info/263316
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	parvum			patelliferum	(Green, Hibberd & Pienaar) Larsen	Gyldig	Ingen_bistatus	Prymnesium parvum f. patelliferum	Forma	parvum	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium parvum f. patelliferum	237008.0	Prymnesium parvum f. patelliferum	https://www.dyntaxa.se/taxon/info/237008
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Platychrysis	pienaarii				Gayral & Fresnel	Gyldig	Ingen_bistatus	Platychrysis pienaarii	Species	Platychrysis	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Platychrysis pienaarii	263299.0	Platychrysis pienaarii	https://www.dyntaxa.se/taxon/info/263299
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Platychrysis	pigra				Geitler	Gyldig	Ingen_bistatus	Platychrysis pigra	Species	Platychrysis	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Platychrysis pigra	263300.0	Platychrysis pigra	https://www.dyntaxa.se/taxon/info/263300
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Imantonia	rotunda				Reynolds emend. Green & Pienaar	Gyldig	Ingen_bistatus	Imantonia rotunda	Species	Imantonia	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Imantonia rotunda	237009.0	Imantonia rotunda	https://www.dyntaxa.se/taxon/info/237009
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Corymbellus	aureus				Green	Gyldig	Ingen_bistatus	Corymbellus aureus	Species	Corymbellus	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Corymbellus aureus	237010.0	Corymbellus aureus	https://www.dyntaxa.se/taxon/info/237010
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Braarudosphaera					Deflandre	Gyldig	Ingen_bistatus	Braarudosphaera	Genus	Braarudosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Braarudosphaera	1010297.0	Braarudosphaera	https://www.dyntaxa.se/taxon/info/1010297
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina					Lackey emend. Eikrem & Edvardsen	Gyldig	Ingen_bistatus	Chrysochromulina	Genus	Braarudosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina	1010298.0	Chrysochromulina	https://www.dyntaxa.se/taxon/info/1010298
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	acantha				Leadbeater	Gyldig	Ingen_bistatus	Chrysochromulina acantha	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina acantha	236965.0	Chrysochromulina acantha	https://www.dyntaxa.se/taxon/info/236965
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	adriatica				Leadbeater	Gyldig	Ingen_bistatus	Chrysochromulina adriatica	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina adriatica	236966.0	Chrysochromulina adriatica	https://www.dyntaxa.se/taxon/info/236966
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	ahrengotii				Jensen & Moestrup	Gyldig	Ingen_bistatus	Chrysochromulina ahrengotii	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina ahrengotii	236967.0	Chrysochromulina ahrengotii	https://www.dyntaxa.se/taxon/info/236967
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	alifera				Parke & Manton	Gyldig	Ingen_bistatus	Chrysochromulina alifera	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina alifera	236968.0	Chrysochromulina alifera	https://www.dyntaxa.se/taxon/info/236968
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	apheles				Moestrup & Thomsen	Gyldig	Ingen_bistatus	Chrysochromulina apheles	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina apheles	236969.0	Chrysochromulina apheles	https://www.dyntaxa.se/taxon/info/236969
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	bergenensis				Leadbeater	Gyldig	Ingen_bistatus	Chrysochromulina bergenensis	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina bergenensis	236970.0	Chrysochromulina bergenensis	https://www.dyntaxa.se/taxon/info/236970
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	birgeri				G. Hällfors & Niemi	Gyldig	Ingen_bistatus	Chrysochromulina birgeri	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina birgeri	236971.0	Chrysochromulina birgeri	https://www.dyntaxa.se/taxon/info/236971
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	brachycylindra				G. Hällfors & Thomsen	Gyldig	Ingen_bistatus	Chrysochromulina brachycylindra	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina brachycylindra	236972.0	Chrysochromulina brachycylindra	https://www.dyntaxa.se/taxon/info/236972
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	brevifilum				Parke & Manton	Gyldig	Ingen_bistatus	Chrysochromulina brevifilum	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina brevifilum	236973.0	Chrysochromulina brevifilum	https://www.dyntaxa.se/taxon/info/236973
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	breviturrita				Nicholls	Gyldig	Ingen_bistatus	Chrysochromulina breviturrita	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina breviturrita	263178.0	Chrysochromulina breviturrita	https://www.dyntaxa.se/taxon/info/263178
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	campanulifera				Manton & Leadbeater	Gyldig	Ingen_bistatus	Chrysochromulina campanulifera	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina campanulifera	236974.0	Chrysochromulina campanulifera	https://www.dyntaxa.se/taxon/info/236974
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	chiton				Parke & Manton	Gyldig	Ingen_bistatus	Chrysochromulina chiton	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina chiton	236975.0	Chrysochromulina chiton	https://www.dyntaxa.se/taxon/info/236975
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	cyathophora				Thomsen	Gyldig	Ingen_bistatus	Chrysochromulina cyathophora	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina cyathophora	236976.0	Chrysochromulina cyathophora	https://www.dyntaxa.se/taxon/info/236976
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	cymbium				Leadbeater & Manton	Gyldig	Ingen_bistatus	Chrysochromulina cymbium	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina cymbium	236978.0	Chrysochromulina cymbium	https://www.dyntaxa.se/taxon/info/236978
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	elegans				Estep	Gyldig	Ingen_bistatus	Chrysochromulina elegans	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina elegans	236979.0	Chrysochromulina elegans	https://www.dyntaxa.se/taxon/info/236979
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	ephippium				Parke & Manton	Gyldig	Ingen_bistatus	Chrysochromulina ephippium	Species	Chrysochromulina	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Braarudosphaeraceae - Chrysochromulina ephippium	236980.0	Chrysochromulina ephippium	https://www.dyntaxa.se/taxon/info/236980
