scientific_name	rank	author	parent	classification	source	dyntaxa_id	dyntaxa_scientific_name	dyntaxa_url
Platychrysis	Genus	Geitler	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Platychrysis	Artsnavnebase 20170303	1016221	Platychrysis	https://www.dyntaxa.se/taxon/info/1016221
Platychrysis pienaarii	Species	Gayral & Fresnel	Platychrysis	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Platychrysis pienaarii	Artsnavnebase 20170303	263299	Platychrysis pienaarii	https://www.dyntaxa.se/taxon/info/263299
Platychrysis pigra	Species	Geitler	Platychrysis	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Platychrysis pigra	Artsnavnebase 20170303	263300	Platychrysis pigra	https://www.dyntaxa.se/taxon/info/263300
Prymnesium	Genus	Massart emend. Edvardsen, Eikrem & Probert	Prymnesiaceae	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium	Artsnavnebase 20170303	1010299	Prymnesium	https://www.dyntaxa.se/taxon/info/1010299
Prymnesium annuliferum	Species	Billard	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium annuliferum	Artsnavnebase 20170303	263314	Prymnesium annuliferum	https://www.dyntaxa.se/taxon/info/263314
Prymnesium calathiferum	Species	Chang & Ryan	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium calathiferum	Artsnavnebase 20170303	263315	Prymnesium calathiferum	https://www.dyntaxa.se/taxon/info/263315
Prymnesium nemamethecum	Species	Pienaar & Birkhead	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium nemamethecum	Artsnavnebase 20170303	237006	Prymnesium nemamethecum	https://www.dyntaxa.se/taxon/info/237006
Prymnesium parvum	Species		Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium parvum	Artsnavnebase 20170303	237007	Prymnesium parvum	https://www.dyntaxa.se/taxon/info/237007
Prymnesium parvum f. parvum	Forma	Carter emend. Larsen	parvum	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium parvum f. parvum	Artsnavnebase 20170303	263316	Prymnesium parvum f. parvum	https://www.dyntaxa.se/taxon/info/263316
Prymnesium parvum f. patelliferum	Forma	(Green, Hibberd & Pienaar) Larsen	parvum	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium parvum f. patelliferum	Artsnavnebase 20170303	237008	Prymnesium parvum f. patelliferum	https://www.dyntaxa.se/taxon/info/237008
Prymnesium polylepis	Species	(Manton & Parke) Edvardsen, Eikrem & Probert	Prymnesium	Chromista - Haptophyta - Coccolithophyceae - Prymnesiales - Prymnesiaceae - Prymnesium polylepis	Artsnavnebase 20170303			
Syracosphaerales	Order	W.W.Hay	Coccolithophyceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales	Artsnavnebase 20170303	3000555	Syracosphaerales	https://www.dyntaxa.se/taxon/info/3000555
Rhabdosphaeraceae	Family	Haeckel, 1894	Syracosphaerales	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae	Artsnavnebase 20170303	2003117	Rhabdosphaeraceae	https://www.dyntaxa.se/taxon/info/2003117
Acanthoica	Genus	Lohmann	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Acanthoica	Artsnavnebase 20170303	1010288	Acanthoica	https://www.dyntaxa.se/taxon/info/1010288
Acanthoica quattrospina	Species	Lohmann	Acanthoica	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Acanthoica quattrospina	Artsnavnebase 20170303	236952	Acanthoica quattrospina	https://www.dyntaxa.se/taxon/info/236952
Algirosphaera	Genus	Schlauder	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera	Artsnavnebase 20170303	1010291	Algirosphaera	https://www.dyntaxa.se/taxon/info/1010291
Algirosphaera oryza	Species	(Schlauder) Gaarder	Algirosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera oryza	Artsnavnebase 20170303	236955	Algirosphaera oryza	https://www.dyntaxa.se/taxon/info/236955
Algirosphaera quadricornu	Species	(Schiller).E. Norris	Algirosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera quadricornu	Artsnavnebase 20170303	236956	Algirosphaera quadricornu	https://www.dyntaxa.se/taxon/info/236956
Algirosphaera robusta	Species	(Lohmann) Norris	Algirosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Algirosphaera robusta	Artsnavnebase 20170303	236957	Algirosphaera robusta	https://www.dyntaxa.se/taxon/info/236957
Anthosphaera	Genus		Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Anthosphaera	Artsnavnebase 20170303			
Cyrtosphaera	Genus	A. Kleijne	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Cyrtosphaera	Artsnavnebase 20170303	1010289	Cyrtosphaera	https://www.dyntaxa.se/taxon/info/1010289
Cyrtosphaera aculeata	Species	(Kamptner) A. Kleijne	Cyrtosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Cyrtosphaera aculeata	Artsnavnebase 20170303	236953	Cyrtosphaera aculeata	https://www.dyntaxa.se/taxon/info/236953
Discosphaera	Genus	Haeckel	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Discosphaera	Artsnavnebase 20170303	1010290	Discosphaera	https://www.dyntaxa.se/taxon/info/1010290
Discosphaera tubifera	Species	(Murray & Blackman) Ostenfeld, 1900	Discosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Discosphaera tubifera	Artsnavnebase 20170303			
Rhabdosphaera	Genus	Haeckel	Rhabdosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Rhabdosphaera	Artsnavnebase 20170303	1016227	Rhabdosphaera	https://www.dyntaxa.se/taxon/info/1016227
Rhabdosphaera clavigera	Species	Murray & Blackman	Rhabdosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Rhabdosphaeraceae - Rhabdosphaera clavigera	Artsnavnebase 20170303	263322	Rhabdosphaera clavigera	https://www.dyntaxa.se/taxon/info/263322
Syracosphaeraceae	Family	(Lohmann) Lemmerm.	Syracosphaerales	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae	Artsnavnebase 20170303	2003116	Syracosphaeraceae	https://www.dyntaxa.se/taxon/info/2003116
Calciopappus	Genus	Gaarder & Ramsfjell	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Calciopappus	Artsnavnebase 20170303	1010287	Calciopappus	https://www.dyntaxa.se/taxon/info/1010287
Calciopappus caudatus	Species	Gaarder & Ramsfjell	Calciopappus	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Calciopappus caudatus	Artsnavnebase 20170303	236951	Calciopappus caudatus	https://www.dyntaxa.se/taxon/info/236951
Coronosphaera	Genus	Gaarder	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Coronosphaera	Artsnavnebase 20170303	1010292	Coronosphaera	https://www.dyntaxa.se/taxon/info/1010292
Coronosphaera binodata	Species	(Kamptner) Gaarder	Coronosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Coronosphaera binodata	Artsnavnebase 20170303	236958	Coronosphaera binodata	https://www.dyntaxa.se/taxon/info/236958
Coronosphaera mediterranea	Species	(Lohmann) Gaarder	Coronosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Coronosphaera mediterranea	Artsnavnebase 20170303	236959	Coronosphaera mediterranea	https://www.dyntaxa.se/taxon/info/236959
Gaarderia	Genus	A. Klejine	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Gaarderia	Artsnavnebase 20170303	1010285	Gaarderia	https://www.dyntaxa.se/taxon/info/1010285
Gaarderia corolla	Species	(Lecal) Kleijne, 1993	Gaarderia	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Gaarderia corolla	Artsnavnebase 20170303	236949	Gaarderia corolla	https://www.dyntaxa.se/taxon/info/236949
Ophiaster	Genus	Gran	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Ophiaster	Artsnavnebase 20170303	1010286	Ophiaster	https://www.dyntaxa.se/taxon/info/1010286
Ophiaster fragilis	Species	(Lohmann) Martini & Müller 1972	Ophiaster	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Ophiaster fragilis	Artsnavnebase 20170303			
Ophiaster hydroideus	Species	(Lohmann) Lohmann	Ophiaster	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Ophiaster hydroideus	Artsnavnebase 20170303	236950	Ophiaster hydroideus	https://www.dyntaxa.se/taxon/info/236950
Syracosphaera	Genus	Lohmann	Syracosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera	Artsnavnebase 20170303	1016235	Syracosphaera	https://www.dyntaxa.se/taxon/info/1016235
Syracosphaera borealis	Species	Okada & McIntyre	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera borealis	Artsnavnebase 20170303	263340	Syracosphaera borealis	https://www.dyntaxa.se/taxon/info/263340
Syracosphaera epigrosa	Species	Okada & McIntyre	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera epigrosa	Artsnavnebase 20170303	263341	Syracosphaera epigrosa	https://www.dyntaxa.se/taxon/info/263341
Syracosphaera molischii	Species	Schiller	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera molischii	Artsnavnebase 20170303	263342	Syracosphaera molischii	https://www.dyntaxa.se/taxon/info/263342
Syracosphaera nana	Species	(Kamptner) Okada & McIntyre	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera nana	Artsnavnebase 20170303	263343	Syracosphaera nana	https://www.dyntaxa.se/taxon/info/263343
Syracosphaera nodosa	Species	Kamptner	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera nodosa	Artsnavnebase 20170303	263344	Syracosphaera nodosa	https://www.dyntaxa.se/taxon/info/263344
Syracosphaera pulchra	Species	Lohmann 1902	Syracosphaera	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Syracosphaeraceae - Syracosphaera pulchra	Artsnavnebase 20170303			
Umbellosphaeraceae	Family		Syracosphaerales	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Umbellosphaeraceae	Artsnavnebase 20170303			
Laminolithus	Genus		Umbellosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Umbellosphaeraceae - Laminolithus	Artsnavnebase 20170303			
Sphaerocalyptra	Genus		Umbellosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Syracosphaerales - Umbellosphaeraceae - Sphaerocalyptra	Artsnavnebase 20170303			
Zygodiscales	Order	J.R.Young & P.R.Bown	Coccolithophyceae	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales	Artsnavnebase 20170303	3000556	Zygodiscales	https://www.dyntaxa.se/taxon/info/3000556
Helicosphaeraceae	Family	Black 1971 emend. Jaraf & Martini 1975	Zygodiscales	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Helicosphaeraceae	Artsnavnebase 20170303			
Helicosphaera	Genus		Helicosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Helicosphaeraceae - Helicosphaera	Artsnavnebase 20170303			
Helicosphaera carteri	Species	(Wallich 1877) Kamptner 1954	Helicosphaera	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Helicosphaeraceae - Helicosphaera carteri	Artsnavnebase 20170303			
Helicosphaera hyalina	Species	Gaarder 1970	Helicosphaera	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Helicosphaeraceae - Helicosphaera hyalina	Artsnavnebase 20170303			
Pontosphaeraceae	Family	Lemmerm.	Zygodiscales	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Pontosphaeraceae	Artsnavnebase 20170303	2003896	Pontosphaeraceae	https://www.dyntaxa.se/taxon/info/2003896
Pontosphaera	Genus	Lohmann	Pontosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Pontosphaeraceae - Pontosphaera	Artsnavnebase 20170303	1016222	Pontosphaera	https://www.dyntaxa.se/taxon/info/1016222
Pontosphaera syracusana	Species	Lohmann	Pontosphaera	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Pontosphaeraceae - Pontosphaera syracusana	Artsnavnebase 20170303	263308	Pontosphaera syracusana	https://www.dyntaxa.se/taxon/info/263308
Scyphosphaera	Genus	Lohmann	Pontosphaeraceae	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Pontosphaeraceae - Scyphosphaera	Artsnavnebase 20170303	1016229	Scyphosphaera	https://www.dyntaxa.se/taxon/info/1016229
Scyphosphaera apsteinii	Species	Lohmann	Scyphosphaera	Chromista - Haptophyta - Coccolithophyceae - Zygodiscales - Pontosphaeraceae - Scyphosphaera apsteinii	Artsnavnebase 20170303	263325	Scyphosphaera apsteinii	https://www.dyntaxa.se/taxon/info/263325
Incertae sedis	Class		Haptophyta	Chromista - Haptophyta - Incertae sedis	Artsnavnebase 20170303			
Incertae sedis	Order		Incertae sedis	Chromista - Haptophyta - Incertae sedis - Incertae sedis	Artsnavnebase 20170303			
Calyptrosphaeraceae	Family	Boudreaux & W.W.Hay	Incertae sedis	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae	Artsnavnebase 20170303	2003119	Calyptrosphaeraceae	https://www.dyntaxa.se/taxon/info/2003119
Balaniger	Genus	Thomsen & Oates	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Balaniger	Artsnavnebase 20170303	1010295	Balaniger	https://www.dyntaxa.se/taxon/info/1010295
Balaniger balticus	Species	Thomsen & Oates	Balaniger	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Balaniger balticus	Artsnavnebase 20170303	236962	Balaniger balticus	https://www.dyntaxa.se/taxon/info/236962
Calyptrolithophora	Genus	Heimdal in Heimdal & Gaarder	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Calyptrolithophora	Artsnavnebase 20170303	1016187	Calyptrolithophora	https://www.dyntaxa.se/taxon/info/1016187
Calyptrolithophora papillifera	Species	(Halldal) Heimdal	Calyptrolithophora	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Calyptrolithophora papillifera	Artsnavnebase 20170303	263168	Calyptrolithophora papillifera	https://www.dyntaxa.se/taxon/info/263168
Corisphaera	Genus	Kamptner	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Corisphaera	Artsnavnebase 20170303	1010293	Corisphaera	https://www.dyntaxa.se/taxon/info/1010293
Corisphaera gracilis	Species	Kamptner, 1937	Corisphaera	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Corisphaera gracilis	Artsnavnebase 20170303	236960	Corisphaera gracilis	https://www.dyntaxa.se/taxon/info/236960
Helladosphaera	Genus	Kamptner	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Helladosphaera	Artsnavnebase 20170303	1016205	Helladosphaera	https://www.dyntaxa.se/taxon/info/1016205
Helladosphaera cornifera	Species	(Schiller) Kamptner	Helladosphaera	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Helladosphaera cornifera	Artsnavnebase 20170303	263262	Helladosphaera cornifera	https://www.dyntaxa.se/taxon/info/263262
Holococcolithophora	Genus	R.W.Jordan, L.Cros & Jer.R.Young	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Holococcolithophora	Artsnavnebase 20170303	1016207	Holococcolithophora	https://www.dyntaxa.se/taxon/info/1016207
Holococcolithophora shaeroidea	Species	(Schiller) Jordan et al. comb.nov.	Holococcolithophora	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Holococcolithophora shaeroidea	Artsnavnebase 20170303			
Holococcolithophora sphaeroidea	Species	(J,Schiller) R.W.Jordan, L.Cros & Jer.R.Young	Holococcolithophora	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Holococcolithophora sphaeroidea	Artsnavnebase 20170303	263265	Holococcolithophora sphaeroidea	https://www.dyntaxa.se/taxon/info/263265
Syracolithus	Genus	(Kamptner) Deflandre	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Syracolithus	Artsnavnebase 20170303	1010296	Syracolithus	https://www.dyntaxa.se/taxon/info/1010296
Syracolithus dalmaticus	Species	(Kamptner) Loeblich et Tappan, 1963	Syracolithus	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Syracolithus dalmaticus	Artsnavnebase 20170303	236963	Syracolithus dalmaticus	https://www.dyntaxa.se/taxon/info/236963
Syracolithus quadriperforatus	Species	(Kamptner) Gaarder 1980	Syracolithus	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Syracolithus quadriperforatus	Artsnavnebase 20170303			
Turrisphaera	Genus	I. Manton, J. Sutherland & K. Oates	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Turrisphaera	Artsnavnebase 20170303	1010294	Turrisphaera	https://www.dyntaxa.se/taxon/info/1010294
Turrisphaera arctica	Species	Manton, Sutherland & Oates, 1976	Turrisphaera	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Turrisphaera arctica	Artsnavnebase 20170303	236961	Turrisphaera arctica	https://www.dyntaxa.se/taxon/info/236961
Zygosphaera	Genus	Kamptner	Calyptrosphaeraceae	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Zygosphaera	Artsnavnebase 20170303	1016241	Zygosphaera	https://www.dyntaxa.se/taxon/info/1016241
Zygosphaera marsilii	Species	(Borsetti & Cati) Heimdal	Zygosphaera	Chromista - Haptophyta - Incertae sedis - Incertae sedis - Calyptrosphaeraceae - Zygosphaera marsilii	Artsnavnebase 20170303	263357	Zygosphaera marsilii	https://www.dyntaxa.se/taxon/info/263357
Pavlovophyceae	Class	(T.Cavalier-Smith) J.C.Green & L.K.Medlin	Haptophyta	Chromista - Haptophyta - Pavlovophyceae	Artsnavnebase 20170303	4000154	Pavlovophyceae	https://www.dyntaxa.se/taxon/info/4000154
Pavlovales	Order	J.C.Green	Pavlovophyceae	Chromista - Haptophyta - Pavlovophyceae - Pavlovales	Artsnavnebase 20170303	3000560	Pavlovales	https://www.dyntaxa.se/taxon/info/3000560
Pavlovaceae	Family	J.C.Green	Pavlovales	Chromista - Haptophyta - Pavlovophyceae - Pavlovales - Pavlovaceae	Artsnavnebase 20170303	2003125	Pavlovaceae	https://www.dyntaxa.se/taxon/info/2003125
