kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification
Plantae	Chlorophyta	Incertae sedis	Incertae sedis	Distomataceae	Hexamitus	pusillus				G.A. Klebs	Gyldig	Ingen_bistatus	Hexamitus pusillus	Species	Hexamitus	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae - Hexamitus pusillus
Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales								Gyldig	Ingen_bistatus	Chlorellales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Chlorellales
Plantae	Chlorophyta	Trebouxiophyceae	Microthamniales								Gyldig	Ingen_bistatus	Microthamniales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Microthamniales
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045								Gyldig	Ingen_bistatus	Not_assigned_4045	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales								Gyldig	Ingen_bistatus	Oocystales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales							Fritsch	Gyldig	Ingen_bistatus	Prasiolales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae						F.F.Blackman & Tansley	Gyldig	Ingen_bistatus	Prasiolaceae	Family	Prasiolales	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus					Nägeli	Gyldig	Ingen_bistatus	Stichococcus	Genus	Prasiolaceae	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	bacillaris				Nägeli	Gyldig	Ingen_bistatus	Stichococcus bacillaris	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus bacillaris
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	contortus				(Chodat) Hindák	Gyldig	Ingen_bistatus	Stichococcus contortus	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus contortus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	variabilis				W. West & G. S. West	Gyldig	Ingen_bistatus	Stichococcus variabilis	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus variabilis
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	atomus				Skuja	Gyldig	Ingen_bistatus	Stichococcus atomus	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus atomus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	minutissimus				Skuja	Gyldig	Ingen_bistatus	Stichococcus minutissimus	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus minutissimus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae						Bohlin	Gyldig	Ingen_bistatus	Oocystaceae	Family	Oocystales	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae							Gyldig	Ingen_bistatus	Eremosphaeraceae	Family	Oocystales	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera					De Bary	Gyldig	Ingen_bistatus	Eremosphaera	Genus	Eremosphaeraceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae - Eremosphaera
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera	gigas				(W. Archer) Fott & Kalina	Gyldig	Ingen_bistatus	Eremosphaera gigas	Species	Eremosphaera	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae - Eremosphaera gigas
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera	viridis				de Bary	Gyldig	Ingen_bistatus	Eremosphaera viridis	Species	Eremosphaera	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae - Eremosphaera viridis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Chodatella					Lemmerm.	Gyldig	Ingen_bistatus	Chodatella	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Chodatella
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia					Lemmerm.	Gyldig	Ingen_bistatus	Franceia	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia					Chodat	Gyldig	Ingen_bistatus	Lagerheimia	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium					Nägeli	Gyldig	Ingen_bistatus	Nephrocytium	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis					A. Braun	Gyldig	Ingen_bistatus	Oocystis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Polyedriopsis					Schmidle	Gyldig	Ingen_bistatus	Polyedriopsis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Polyedriopsis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis					Hindák	Gyldig	Ingen_bistatus	Raphidocelis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Raphidocelis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum					Reinsch	Gyldig	Ingen_bistatus	Selenastrum	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Fusola					Snow	Gyldig	Ingen_bistatus	Fusola	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Fusola
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Granulocystopsis					Hindák	Gyldig	Ingen_bistatus	Granulocystopsis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Granulocystopsis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys					Korshikov	Gyldig	Ingen_bistatus	Nephrochlamys	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrochlamys
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Rayssiella					Edelstein et Prescott	Gyldig	Ingen_bistatus	Rayssiella	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Rayssiella
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Siderocelis					(Naumann) Fott	Gyldig	Ingen_bistatus	Siderocelis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Siderocelis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia					Kütz.	Gyldig	Ingen_bistatus	Trochiscia	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Thelesphaera						Gyldig	Ingen_bistatus	Thelesphaera	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Thelesphaera
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Thelesphaera	alpina				Pascher	Gyldig	Ingen_bistatus	Thelesphaera alpina	Species	Thelesphaera	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Thelesphaera alpina
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	multispinosa				(K.Möbius) Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia multispinosa	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia multispinosa
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	aciculifera				(Lagerh.) Hansg.	Gyldig	Ingen_bistatus	Trochiscia aciculifera	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia aciculifera
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	aspera				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia aspera	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia aspera
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	brachiolata				(K.Möbius) Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia brachiolata	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia brachiolata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	clevei				Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia clevei	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia clevei
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	granulata				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia granulata	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia granulata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	obtusa				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia obtusa	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia obtusa
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	pachyderma				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia pachyderma	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia pachyderma
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	paucispinosa				(Cleve) Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia paucispinosa	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia paucispinosa
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	planctonica				E.M.Lind & Pearsall f.	Gyldig	Ingen_bistatus	Trochiscia planctonica	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia planctonica
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	reticularis				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia reticularis	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia reticularis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Siderocelis	ornata				(Fott) Fott	Gyldig	Ingen_bistatus	Siderocelis ornata	Species	Siderocelis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Siderocelis ornata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Rayssiella	curvata				(Bohlin) Komárek, 1974	Gyldig	Ingen_bistatus	Rayssiella curvata	Species	Rayssiella	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Rayssiella curvata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys	subsolitaria				(G.S. West) Korshikov	Gyldig	Ingen_bistatus	Nephrochlamys subsolitaria	Species	Nephrochlamys	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrochlamys subsolitaria
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys	willeana				(Printz) Korshikov	Gyldig	Ingen_bistatus	Nephrochlamys willeana	Species	Nephrochlamys	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrochlamys willeana
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Granulocystopsis	pseudocoronata				(Korshikov) Hindák, 1977	Gyldig	Ingen_bistatus	Granulocystopsis pseudocoronata	Species	Granulocystopsis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Granulocystopsis pseudocoronata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	bibraianus				Reinsch	Gyldig	Ingen_bistatus	Selenastrum bibraianus	Species	Selenastrum	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum bibraianus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	gracile				Reinsch	Gyldig	Ingen_bistatus	Selenastrum gracile	Species	Selenastrum	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum gracile
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	spinulosum				Nägeli, 1849	Gyldig	Ingen_bistatus	Selenastrum spinulosum	Species	Selenastrum	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum spinulosum
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis	contorta				(Schmidle) Marvan, Komárek & Comas	Gyldig	Ingen_bistatus	Raphidocelis contorta	Species	Raphidocelis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Raphidocelis contorta
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis	sigmoidea				Hindak, 1977	Gyldig	Ingen_bistatus	Raphidocelis sigmoidea	Species	Raphidocelis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Raphidocelis sigmoidea
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Polyedriopsis	spinulosa				(Schmidle) Schmidle	Gyldig	Ingen_bistatus	Polyedriopsis spinulosa	Species	Polyedriopsis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Polyedriopsis spinulosa
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	borgei				J. Snow	Gyldig	Ingen_bistatus	Oocystis borgei	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis borgei
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	lacustris				Chodat	Gyldig	Ingen_bistatus	Oocystis lacustris	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis lacustris
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	marssonii				Lemmermann	Gyldig	Ingen_bistatus	Oocystis marssonii	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis marssonii
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	parva				W. West & G.S. West	Gyldig	Ingen_bistatus	Oocystis parva	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis parva
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	rhomboidea				Fott	Gyldig	Ingen_bistatus	Oocystis rhomboidea	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis rhomboidea
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	solitaria				Wittrock	Gyldig	Ingen_bistatus	Oocystis solitaria	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis solitaria
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	submarina				Lagerheim	Gyldig	Ingen_bistatus	Oocystis submarina	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis submarina
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	elliptica				W. West	Gyldig	Ingen_bistatus	Oocystis elliptica	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis elliptica
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	novae-semliae				Wille	Gyldig	Ingen_bistatus	Oocystis novae-semliae	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis novae-semliae
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	pelagica				Lemmerm.	Gyldig	Ingen_bistatus	Oocystis pelagica	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis pelagica
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	pusilla				Hansg.	Gyldig	Ingen_bistatus	Oocystis pusilla	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis pusilla
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	submarina		variabilis		Skuja	Gyldig	Ingen_bistatus	Oocystis submarina var. variabilis	Variety	submarina	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis submarina var. variabilis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium	agardhianum				Nägeli	Gyldig	Ingen_bistatus	Nephrocytium agardhianum	Species	Nephrocytium	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium agardhianum
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium	limneticum				(G.M. Smith) G.M. Smith	Gyldig	Ingen_bistatus	Nephrocytium limneticum	Species	Nephrocytium	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium limneticum
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium	lunatum				West	Gyldig	Ingen_bistatus	Nephrocytium lunatum	Species	Nephrocytium	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium lunatum
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	ciliata				(Lagerheim) Chodat	Gyldig	Ingen_bistatus	Lagerheimia ciliata	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia ciliata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	citriformis				(Snow) Collins	Gyldig	Ingen_bistatus	Lagerheimia citriformis	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia citriformis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	genevensis				(Chodat) Chodat	Gyldig	Ingen_bistatus	Lagerheimia genevensis	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia genevensis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	chodatii				Bernard, 1908	Gyldig	Ingen_bistatus	Lagerheimia chodatii	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia chodatii
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	longiseta				(Lemmerm.) Wille, 1909	Gyldig	Ingen_bistatus	Lagerheimia longiseta	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia longiseta
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	quadriseta				(Lemmerm.) G.M. Sm., 1926]	Gyldig	Ingen_bistatus	Lagerheimia quadriseta	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia quadriseta
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	subsalsa				Lemmerm.	Gyldig	Ingen_bistatus	Lagerheimia subsalsa	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia subsalsa
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	wratislaviensis				Schröd.	Gyldig	Ingen_bistatus	Lagerheimia wratislaviensis	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia wratislaviensis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	longiseta		major		G.M. Sm.	Gyldig	Ingen_bistatus	Lagerheimia longiseta var. major	Variety	longiseta	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia longiseta var. major
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	longiseta		longiseta			Gyldig	Ingen_bistatus	Lagerheimia longiseta var. longiseta	Variety	longiseta	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia longiseta var. longiseta
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia	ciliata					Gyldig	Ingen_bistatus	Franceia ciliata	Species	Franceia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia ciliata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia	ovalis				(Francé) Lemmermann	Gyldig	Ingen_bistatus	Franceia ovalis	Species	Franceia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia ovalis
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia	armata				(Lemmerm.) Korshikov	Gyldig	Ingen_bistatus	Franceia armata	Species	Franceia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia armata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia	droescheri				(Lemmerm.) G.M. Sm., 1933	Gyldig	Ingen_bistatus	Franceia droescheri	Species	Franceia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia droescheri
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia	echidna				(Bohlin) Bourrelly, 1948	Gyldig	Ingen_bistatus	Franceia echidna	Species	Franceia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia echidna
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia	elongata				Korshikov	Gyldig	Ingen_bistatus	Franceia elongata	Species	Franceia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia elongata
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Chodatella	subsalsa				Lemmermann	Gyldig	Ingen_bistatus	Chodatella subsalsa	Species	Chodatella	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Chodatella subsalsa
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Chodatella	longiseta					Gyldig	Ingen_bistatus	Chodatella longiseta	Species	Chodatella	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Chodatella longiseta
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Chodatella	longiseta		major		G.M. Sm.	Gyldig	Ingen_bistatus	Chodatella longiseta var. major	Variety	longiseta	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Chodatella longiseta var. major
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045	Not_assigned_4046							Gyldig	Ingen_bistatus	Not_assigned_4046	Family	Not_assigned_4045	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045 - Not_assigned_4046
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045	Not_assigned_4046	Botryococcus					Kützing	Gyldig	Ingen_bistatus	Botryococcus	Genus	Not_assigned_4046	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045 - Not_assigned_4046 - Botryococcus
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045	Not_assigned_4046	Tetrachlorella					Korshikov	Gyldig	Ingen_bistatus	Tetrachlorella	Genus	Not_assigned_4046	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045 - Not_assigned_4046 - Tetrachlorella
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045	Not_assigned_4046	Tetrachlorella	alternans				(G.M.Smith) Korshikov	Gyldig	Ingen_bistatus	Tetrachlorella alternans	Species	Tetrachlorella	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045 - Not_assigned_4046 - Tetrachlorella alternans
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045	Not_assigned_4046	Tetrachlorella	coronata				(Korshikov) Korshikov, 1953	Gyldig	Ingen_bistatus	Tetrachlorella coronata	Species	Tetrachlorella	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045 - Not_assigned_4046 - Tetrachlorella coronata
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045	Not_assigned_4046	Tetrachlorella	ornata				Korshikov, 1953	Gyldig	Ingen_bistatus	Tetrachlorella ornata	Species	Tetrachlorella	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045 - Not_assigned_4046 - Tetrachlorella ornata
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045	Not_assigned_4046	Botryococcus	braunii				Kützing	Gyldig	Ingen_bistatus	Botryococcus braunii	Species	Botryococcus	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045 - Not_assigned_4046 - Botryococcus braunii
