kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2
Chromista	Cercozoa	Chlorarachniophyceae	Chlorarachniales								Gyldig	Ingen_bistatus
Chromista	Cercozoa	Chlorarachniophyceae	Not_assigned_4698								Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Conoidasida									Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida									Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina									Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida								Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae							Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae							Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Klossiellidae							Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae							Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Hammondia						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Neospora						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Toxoplasma						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	alces				Dahlgren & Gjerde, 2008	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	capreolicanis				Erber, Boch & Barth, 1978	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	gigantea				(Railliet, 1886) Ashford, 1977	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	gracilis				Rátz, 1909	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	grueneri				(Yakimoff & Sokoloff, 1934) Gjerde, 1984	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	hardangeri				Gjerde, 1984	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	hjorti				Dahlgren & Gjerde, 2009	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	ovalis				Dahlgren & Gjerde, 2008	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	oviformis				Dahlgren & Gjerde, 2008	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	rangi				Gjerde, 1984	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	rangiferi				Gjerde, 1984	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	scandinavica				Dahlgren & Gjerde, 2008	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	silva				Gjerde, 2011	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	tarandi				Gjerde, 1984	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	tarandivulpes				Gjerde, 1984	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Sarcocystis	tenella				(Railliet, 1886) Moulé, 1886	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Toxoplasma	gondii				(Nicolle & Manceaux, 1908)	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Neospora	caninum				Dubey et al., 1988	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Hammondia	hammondi				Frenkel & Dubey, 1975	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Hammondia	heydorni				(Wenyon & Sheather, 1925)	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Sarcocystidae	Hammondia	triffittae				(Nukerbaeva & Svanbaev, 1973) Gjerde & Dahlgren, 2010	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Klossiellidae	Klossiella						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Klossiellidae	Klossiella	equi				Baumann, 1946	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Cyclospora						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora	belli				Wenyon, 1923	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora	burrowsi				Trayser & Todd, 1978	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora	canis				Nemeséri, 1959	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora	felis				Wenyon, 1923	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora	ohioensis				Dubey, 1975	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora	rivolta				(Grassi 1879) Wenyon, 1923	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Isospora	suis				Biester, 1934	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	acervulina				Tyzzer, 1929	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	ahsata				Honess, 1942	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	alabamensis				Christensen, 1941	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	arctica				Yakimoff, Matschoulsky & Spartanksy, 1939	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	arloingi				(Marotel 1905) Martin, 1909	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	auburnensis				Christensen & Porter, 1939	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	bovis				(Züblin 1908) Fiebiger, 1912	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	brunetti				Levine, 1942	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	canadensis				Bruce, 1921	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	christenseni				Levine, Ivens & Fritz, 1962	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	coecicola				Kheissin, 1947	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	crandallis				Honess, 1942	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	cylindrica				Wilson, 1931	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	debliecki				Douwes, 1921	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	ellipsoidalis				Becker & Frye 1929	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	elongata				Marotel & Guilhon 1941	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	faurei				(Moussu & Marotel 1902) Martin, 1909	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	flavescens				Marotel & Guilhon, 1941	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	granulosa				Christensen, 1938	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	hirci				Chevalier, 1966	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	intestinalis				Cheissin, 1948	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	intricata				Spiegl, 1925	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	lydiae				Lukes & Kepr, 1992	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	magna				Pérard, 1925	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	maxima				Tyzzer, 1929	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	meleagridis				Tyzzer, 1927	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	mitis				Tyzzer, 1929	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	mivati				Edgar & Seibold 1964	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	necatrix				Johnson, 1930	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	ninakohlyakimovae				Yakimoff & Rastegaieff 1930 emend. Levine, 1961	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	ovina				Krylov, 1961	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	ovinoidalis				McDougald, 1979	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	pallida				Christensen, 1938	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	parva				Kotlán, Mócsy & Vajda, 1929	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	pellita				Supperer, 1952	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	perforans				(Leuckart 1879) Sluiter & Swellengrebel, 1912	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	piriformis				Kotlan & Pospesch, 1934	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	praecox				Johnson, 1930	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	punctata				Landers, 1952	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	stiedai				(Lindemann 1895) Kisskalt & Hartmann, 1907	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	subspherica				Christensen, 1941	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	suis				Nöller, 1921	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	tenella				(Railliet & Lucet 1891) Fantham, 1909	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	truncata				(Railliet & Lucet 1891) von Wasielewski, 1904	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	truttae				(Leger & Hesse, 1919) Stankovitch, 1921	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	wyomingensis				Huizinga & Winger, 1942	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Eimeria	zuernii				(Rivolta 1878) Martin, 1909	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Eimeriidae	Cyclospora	cayetanensis				Ortega, Gilman & Sterling, 1994	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	andersoni				Lindsay, Upton, Owens, Morgan, Mead and Blagburn, 2000	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	baileyi				Current, Upton and Haynes, 1986	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	bovis				Barker and Carbonell, 1974	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	canis				Fayer, Trout, Xiao, Morgan, Lal and Dubey, 2001	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	felis				Iseki, 1979	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	galli				Pavlásek, 1999	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	hominis				Morgan-Ryan, Fall, Ward, Hijjawi, Sulaiman, Fayer, Thompson, Olson, Lal and Xiao, 2002	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	meleagridis				Slavin, 1955	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	muris				Tyzzer, 1907	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	parvum				Tyzzer, 1912	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	suis				Ryan, Monis, Enemark, Sulaiman, Samarasinghe, Read, Buddle, Robertson, Zhou, Thompson and Xiao, 2004	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	ubiquitum				Fayer, Santin & Macarisin, 2010	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Coccidiasina	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	xiaoi				Fayer & Santin, 2009	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Piroplasmorida								Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Haemosporida								Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae							Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Haemoproteus						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Leucocytozoon						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Leucocytozoon	lovati				Seligman & Sambon, 1907	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Leucocytozoon	simondi				Mathis and Léger, 1910	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Haemoproteus	mansoni				Castellani & Chalmers, 1910	Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Piroplasmorida	Babesiidae							Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Piroplasmorida	Babesiidae	Babesia						Gyldig	Ingen_bistatus
Chromista	Apicomplexa	Aconoidasida	Piroplasmorida	Babesiidae	Babesia	divergens				M'Fadyean & Stockman, 1911	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Coscinodiscophyceae								Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Fragilariophyceae								Round	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Bacillariophyceae								Haeckel	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae								(Jousé & Proshk.-Lavr.) Medlin & Kaczmarska	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Anaulales							Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Biddulphiales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Chaetocerotales							Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Cymatosirales							Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Hemiaulales							Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Lithodesmidales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales							Round & R.M.Crawford	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Desmomastigales								Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Desmomastigales	Protaspidaceae						Skuja	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Desmomastigales	Desmomastigaceae						Fott ex A.R.Loebl.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Desmomastigales	Protaspidaceae	Protaspis					Skuja	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Desmomastigales	Protaspidaceae	Protaspis	glans				Skuja, 1939	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Desmomastigales	Protaspidaceae	Protaspis	simplex				Vørs, 1992	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Desmomastigales	Protaspidaceae	Protaspis	verrucosa				Larsen & Patterson, 1990	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae						(Schütt) Lemmerm.	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Plagiogrammaceae						De Toni	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Plagiogrammaceae	Plagiogramma					Greville	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Plagiogrammaceae	Dimeregramma					Ralfs	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Plagiogrammaceae	Dimeregramma	minor				(Gregory) Ralfs in Pritchard, 1861	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Plagiogrammaceae	Plagiogramma	staurophorum				(Gregory) Heiberg, 1863	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Cerataulus					C. G. Ehrenberg	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium					C.G. Ehrenberg	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella					C.A. Agardh	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Auliscus					C.G. Ehrenberg	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Pleurosira					(Ehrenb.) Compère	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Terpsinoë					Ehrenberg	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Trieres regia						Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Terpsinoë	americana				(Bailey) Ralfs in Pritchard, 1861	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Pleurosira	laevis				(Ehrenberg) Compère	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Pleurosira	laevis			polymorpha	(Kützing) Compère	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Auliscus	pruinosus				J.W. Bailey, 1854	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Auliscus	reticulatus				Greville, 1863	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Auliscus	sculptus				(W. Smith) Ralfs in Pritchard, 1861	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella	aurita				(Lyngbye) C.A. Agardh, 1832	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella	mobiliensis				(J.W. Bailey) Grunow, 1884	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella	sinensis				(Greville) Grunow	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella	granulata				(Roper) R. Ross in Hartley, 1986	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella	longicruris				(Greville) Hoban, 1983	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella	regia				(Schulze) Simonsen, 1974	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Odontella	rhombus				(Ehrenberg) Kützing, 1849	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	favus				Ehrenberg, 1841 (1839)	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	arcticum				Brightwell	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Cerataulus	smithii				Ralfs in Pritchard, 1861	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Cerataulus	turgidus				(Ehrenberg) Ehrenberg, 1843 (1844)	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Lauderiaceae							Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Skeletonemaceae						M.Lebour	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Stephanodiscaceae							Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Thalassiosiraceae						M.Lebour	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira					Cleve	Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Bacterosira						Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Coscinosira						Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Ethmodiscus						Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Eupodiscus						Gyldig	Ingen_bistatus
Chromista	Bacillariophyta	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Micropodiscus						Gyldig	Ingen_bistatus
